$T,
29.14166667,23.7
29.14583333,23.7
29.15,23.7
29.15416667,23.7
29.15833333,23.7
29.1625,23.7
29.16666667,23.7
29.17083333,23.7
29.175,23.7
29.17916667,23.7
29.18333333,23.7
29.1875,23.7
29.19166667,23.7
29.19583333,23.7
29.2,23.6
29.20416667,23.5
29.20833333,23.4
29.2125,23.2
29.21666667,23.2
29.22083333,23.1
29.225,23.1
29.22916667,23.1
29.23333333,23
29.2375,22.8
29.24166667,22.7
29.24583333,22.7
29.25,22.7
29.25416667,22.7
29.25833333,22.8
29.2625,22.8
29.26666667,22.8
29.27083333,22.6
29.275,22.5
29.27916667,22.5
29.28333333,22.5
29.2875,22.6
29.29166667,22.6
29.29583333,22.6
29.3,22.6
29.30416667,22.6
29.30833333,22.6
29.3125,22.6
29.31666667,22.6
29.32083333,22.7
29.325,22.7
29.32916667,22.7
29.33333333,22.7
29.3375,22.7
29.34166667,22.7
29.34583333,22.8
29.35,22.9
29.35416667,23
29.35833333,23
29.3625,23
29.36666667,23
29.37083333,23
29.375,23
29.37916667,22.9
29.38333333,22.9
29.3875,22.9
29.39166667,22.9
29.39583333,23
29.4,23
29.40416667,23.1
29.40833333,23.1
29.4125,23.2
29.41666667,23.2
29.42083333,23.2
29.425,23.2
29.42916667,23.2
29.43333333,23.2
29.4375,23.2
29.44166667,23.2
29.44583333,23.2
29.45,23.2
29.45416667,23.2
29.45833333,23.2
29.4625,23.2
29.46666667,23.3
29.47083333,23.3
29.475,23.3
29.47916667,23.3
29.48333333,23.4
29.4875,23.4
29.49166667,23.3
29.49583333,23.3
29.5,23.3
29.50416667,23.3
29.50833333,23.3
29.5125,23.3
29.51666667,23.3
29.52083333,23.3
29.525,23.3
29.52916667,23.3
29.53333333,23.3
29.5375,23.3
29.54166667,23.3
29.54583333,23.3
29.55,23.3
29.55416667,23.2
29.55833333,23.2
29.5625,23.2
29.56666667,23.2
29.57083333,23.2
29.575,23.2
29.57916667,23.3
29.58333333,23.3
29.5875,23.2
29.59166667,23.2
29.59583333,23.2
29.6,23.2
29.60416667,23.3
29.60833333,23.3
29.6125,23.3
29.61666667,23.3
29.62083333,23.3
29.625,23.3
29.62916667,23.3
29.63333333,23.3
29.6375,23.3
29.64166667,23.4
29.64583333,23.4
29.65,23.4
29.65416667,23.5
29.65833333,23.4
29.6625,23.4
29.66666667,23.5
29.67083333,23.5
29.675,23.5
29.67916667,23.5
29.68333333,23.5
29.6875,23.4
29.69166667,23.3
29.69583333,23.2
29.7,23.1
29.70416667,22.9
29.70833333,22.8
29.7125,22.8
29.71666667,22.8
29.72083333,22.8
29.725,22.8
29.72916667,22.7
29.73333333,22.7
29.7375,22.6
29.74166667,22.6
29.74583333,22.6
29.75,22.6
29.75416667,22.5
29.75833333,22.5
29.7625,22.6
29.76666667,22.6
29.77083333,22.6
29.775,22.6
29.77916667,22.6
29.78333333,22.6
29.7875,22.6
29.79166667,22.6
29.79583333,22.5
29.8,22.5
29.80416667,22.6
29.80833333,22.6
29.8125,22.4
29.81666667,22.4
29.82083333,22.5
29.825,22.6
29.82916667,22.8
29.83333333,23
29.8375,23
29.84166667,23.1
29.84583333,23.2
29.85,23.2
29.85416667,23.2
29.85833333,23.3
29.8625,23.4
29.86666667,23.4
29.87083333,23.4
29.875,23.3
29.87916667,23.2
29.88333333,23.1
29.8875,23
29.89166667,22.9
29.89583333,22.9
29.9,23
29.90416667,23
29.90833333,23
29.9125,23
29.91666667,23.1
29.92083333,23.1
29.925,23.1
29.92916667,23.2
29.93333333,23.3
29.9375,23.2
29.94166667,23.2
29.94583333,23.3
29.95,23.3
29.95416667,23.2
29.95833333,23.1
29.9625,22.9
29.96666667,23
29.97083333,23.3
29.975,23.5
29.97916667,23.6
29.98333333,23.7
29.9875,23.7
29.99166667,23.8
29.99583333,23.8
30,23.8
30.00416667,23.8
30.00833333,23.8
30.0125,23.8
30.01666667,23.8
30.02083333,23.8
30.025,23.8
30.02916667,23.8
30.03333333,23.8
30.0375,23.8
30.04166667,23.8
30.04583333,23.8
30.05,23.8
30.05416667,23.9
30.05833333,23.9
30.0625,23.9
30.06666667,23.9
30.07083333,23.9
30.075,23.9
30.07916667,23.9
30.08333333,23.8
30.0875,23.8
30.09166667,23.8
30.09583333,23.7
30.1,23.6
30.10416667,23.6
30.10833333,23.5
30.1125,23.5
30.11666667,23.5
30.12083333,23.5
30.125,23.4
30.12916667,23.4
30.13333333,23.4
30.1375,23.4
30.14166667,23.4
30.14583333,23.5
30.15,23.5
30.15416667,23.5
30.15833333,23.5
30.1625,23.5
30.16666667,23.5
30.17083333,23.5
30.175,23.5
30.17916667,23.5
30.18333333,23.5
30.1875,23.4
30.19166667,23.4
30.19583333,23.4
30.2,23.4
30.20416667,23.4
30.20833333,23.4
30.2125,23.4
30.21666667,23.3
30.22083333,23.3
30.225,23.4
30.22916667,23.4
30.23333333,23.4
30.2375,23.4
30.24166667,23.5
30.24583333,23.5
30.25,23.4
30.25416667,23.4
30.25833333,23.4
30.2625,23.5
30.26666667,23.5
30.27083333,23.4
30.275,23.3
30.27916667,23.2
30.28333333,23.1
30.2875,23
30.29166667,22.9
30.29583333,22.8
30.3,22.8
30.30416667,22.8
30.30833333,22.8
30.3125,22.8
30.31666667,22.8
30.32083333,22.8
30.325,22.9
30.32916667,22.9
30.33333333,23
30.3375,22.9
30.34166667,22.9
30.34583333,23
30.35,23
30.35416667,23
30.35833333,22.9
30.3625,22.9
30.36666667,22.9
30.37083333,23
30.375,23.1
30.37916667,23.1
30.38333333,23.2
30.3875,23.2
30.39166667,23.2
30.39583333,23.2
30.4,23.2
30.40416667,23.2
30.40833333,23.2
30.4125,23.2
30.41666667,23.2
30.42083333,23.1
30.425,23.1
30.42916667,23.1
30.43333333,23.2
30.4375,23.2
30.44166667,23.2
30.44583333,23.2
30.45,23.2
30.45416667,23.1
30.45833333,23.1
30.4625,23.2
30.46666667,23.2
30.47083333,23.3
30.475,23.3
30.47916667,23.3
30.48333333,23.3
30.4875,23.3
30.49166667,23.3
30.49583333,23.4
30.5,23.4
30.50416667,23.4
30.50833333,23.5
30.5125,23.5
30.51666667,23.5
30.52083333,23.5
30.525,23.5
30.52916667,23.6
30.53333333,23.6
30.5375,23.6
30.54166667,23.6
30.54583333,23.6
30.55,23.6
30.55416667,23.6
30.55833333,23.6
30.5625,23.6
30.56666667,23.6
30.57083333,23.6
30.575,23.6
30.57916667,23.6
30.58333333,23.6
30.5875,23.6
30.59166667,23.6
30.59583333,23.6
30.6,23.6
30.60416667,23.6
30.60833333,23.6
30.6125,23.6
30.61666667,23.6
30.62083333,23.6
30.625,23.7
30.62916667,23.6
30.63333333,23.6
30.6375,23.6
30.64166667,23.5
30.64583333,23.4
30.65,23.3
30.65416667,23.2
30.65833333,23
30.6625,22.8
30.66666667,22.7
30.67083333,22.6
30.675,22.5
30.67916667,22.4
30.68333333,22.4
30.6875,22.4
30.69166667,22.4
30.69583333,22.4
30.7,22.4
30.70416667,22.3
30.70833333,22.2
30.7125,22.2
30.71666667,22.1
30.72083333,22.1
30.725,22
30.72916667,22
30.73333333,22
30.7375,22.1
30.74166667,22.2
30.74583333,22.3
30.75,22.4
30.75416667,22.4
30.75833333,22.5
30.7625,22.5
30.76666667,22.5
30.77083333,22.5
30.775,22.5
30.77916667,22.6
30.78333333,22.6
30.7875,22.6
30.79166667,22.5
30.79583333,22.5
30.8,22.5
30.80416667,22.6
30.80833333,22.6
30.8125,22.6
30.81666667,22.6
30.82083333,22.6
30.825,22.8
30.82916667,22.9
30.83333333,22.9
30.8375,22.9
30.84166667,22.8
30.84583333,22.6
30.85,22.7
30.85416667,22.6
30.85833333,22.7
30.8625,22.8
30.86666667,22.9
30.87083333,22.8
30.875,23
30.87916667,23.2
30.88333333,23.3
30.8875,23.4
30.89166667,23.3
30.89583333,23.2
30.9,23.1
30.90416667,23.1
30.90833333,23.1
30.9125,22.9
30.91666667,23
30.92083333,23
30.925,23
30.92916667,23
30.93333333,23
30.9375,23
30.94166667,23
30.94583333,23.1
30.95,23.2
30.95416667,23.3
30.95833333,23.3
30.9625,23.3
30.96666667,23.3
30.97083333,23.3
30.975,23.3
30.97916667,23.3
30.98333333,23.3
30.9875,23.3
30.99166667,23.2
30.99583333,23.1
31,23
31.00416667,23
31.00833333,23.1
31.0125,23.2
31.01666667,23.3
31.02083333,23.5
31.025,23.5
31.02916667,23.5
31.03333333,23.5
31.0375,23.4
31.04166667,23.4
31.04583333,23.4
31.05,23.4
31.05416667,23.4
31.05833333,23.5
31.0625,23.4
31.06666667,23.4
31.07083333,23.5
31.075,23.5
31.07916667,23.5
31.08333333,23.6
31.0875,23.5
31.09166667,23.6
31.09583333,23.6
31.1,23.7
31.10416667,23.8
31.10833333,23.8
31.1125,23.7
31.11666667,23.6
31.12083333,23.6
31.125,23.5
31.12916667,23.5
31.13333333,23.5
31.1375,23.5
31.14166667,23.5
31.14583333,23.5
31.15,23.5
31.15416667,23.4
31.15833333,23.3
31.1625,23.1
31.16666667,23
31.17083333,22.8
31.175,22.7
31.17916667,22.6
31.18333333,22.5
31.1875,22.4
31.19166667,22.3
31.19583333,22.3
31.2,22.3
31.20416667,22.4
31.20833333,22.6
31.2125,23
31.21666667,23.2
31.22083333,23.5
31.225,23.7
31.22916667,23.8
31.23333333,23.8
31.2375,23.9
31.24166667,23.9
31.24583333,24
31.25,24.1
31.25416667,24.1
31.25833333,24.1
31.2625,24.1
31.26666667,24.1
31.27083333,24.1
31.275,24.1
31.27916667,24.1
31.28333333,24.1
31.2875,24.1
31.29166667,24.1
31.29583333,24.1
31.3,24.1
31.30416667,24.1
31.30833333,24.1
31.3125,24.1
31.31666667,24.1
31.32083333,24.1
31.325,24.1
31.32916667,24.1
31.33333333,24
31.3375,24
31.34166667,24
31.34583333,24
31.35,24
31.35416667,24
31.35833333,23.9
31.3625,23.9
31.36666667,23.8
31.37083333,23.6
31.375,23.5
31.37916667,23.2
31.38333333,23
31.3875,22.9
31.39166667,22.9
31.39583333,22.8
31.4,22.8
31.40416667,22.9
31.40833333,23.2
31.4125,23.4
31.41666667,23.7
31.42083333,23.8
31.425,23.9
31.42916667,23.9
31.43333333,24
31.4375,23.9
31.44166667,23.8
31.44583333,23.8
31.45,23.9
31.45416667,23.9
31.45833333,23.9
31.4625,23.9
31.46666667,23.9
31.47083333,23.8
31.475,23.8
31.47916667,23.8
31.48333333,23.8
31.4875,23.8
31.49166667,23.9
31.49583333,23.9
31.5,23.9
31.50416667,23.8
31.50833333,23.8
31.5125,23.8
31.51666667,23.8
31.52083333,23.8
31.525,23.9
31.52916667,23.9
31.53333333,23.9
31.5375,23.9
31.54166667,23.8
31.54583333,23.8
31.55,23.8
31.55416667,23.7
31.55833333,23.7
31.5625,23.7
31.56666667,23.7
31.57083333,23.7
31.575,23.6
31.57916667,23.6
31.58333333,23.6
31.5875,23.6
31.59166667,23.6
31.59583333,23.5
31.6,23.5
31.60416667,23.5
31.60833333,23.5
31.6125,23.5
31.61666667,23.4
31.62083333,23.4
31.625,23.4
31.62916667,23.3
31.63333333,23.3
31.6375,23.2
31.64166667,23.2
31.64583333,23.1
31.65,22.9
31.65416667,22.8
31.65833333,22.7
31.6625,22.6
31.66666667,22.6
31.67083333,22.6
31.675,22.6
31.67916667,22.6
31.68333333,22.6
31.6875,22.7
31.69166667,22.7
31.69583333,22.7
31.7,22.8
31.70416667,22.8
31.70833333,22.9
31.7125,23
31.71666667,23
31.72083333,23
31.725,22.9
31.72916667,22.6
31.73333333,22.5
31.7375,22.2
31.74166667,22.4
31.74583333,22.6
31.75,22.7
31.75416667,22.7
31.75833333,22.7
31.7625,22.7
31.76666667,22.8
31.77083333,22.7
31.775,22.7
31.77916667,22.8
31.78333333,22.8
31.7875,22.6
31.79166667,22.5
31.79583333,22.6
31.8,22.6
31.80416667,22.7
31.80833333,22.8
31.8125,23
31.81666667,22.9
31.82083333,22.7
31.825,22.7
31.82916667,22.6
31.83333333,22.5
31.8375,22.4
31.84166667,22.4
31.84583333,22.3
31.85,22.3
31.85416667,22.4
31.85833333,22.5
31.8625,22.5
31.86666667,22.7
31.87083333,22.8
31.875,22.7
31.87916667,22.7
31.88333333,22.7
31.8875,22.9
31.89166667,22.9
31.89583333,22.9
31.9,22.9
31.90416667,23.1
31.90833333,23.1
31.9125,23.2
31.91666667,23.5
31.92083333,23.8
31.925,23.9
31.92916667,24
31.93333333,24
31.9375,23.9
31.94166667,23.8
31.94583333,23.9
31.95,24.1
31.95416667,24
31.95833333,24.1
31.9625,24.2
31.96666667,24.3
31.97083333,24.3
31.975,24.3
31.97916667,24.4
31.98333333,24.3
31.9875,24.3
31.99166667,24.3
31.99583333,24.3
32,24.3
32.00416667,24.3
32.00833333,24.4
32.0125,24.4
32.01666667,24.4
32.02083333,24.5
32.025,24.5
32.02916667,24.5
32.03333333,24.6
32.0375,24.5
32.04166667,24.4
32.04583333,24.4
32.05,24.3
32.05416667,24.3
32.05833333,24.2
32.0625,24.1
32.06666667,24.1
32.07083333,24.1
32.075,24.1
32.07916667,24.1
32.08333333,24.1
32.0875,24.2
32.09166667,24.2
32.09583333,24.2
32.1,24.1
32.10416667,24.1
32.10833333,24.2
32.1125,24.1
32.11666667,24.1
32.12083333,24
32.125,23.9
32.12916667,24
32.13333333,24
32.1375,23.9
32.14166667,23.8
32.14583333,23.7
32.15,23.8
32.15416667,23.8
32.15833333,23.8
32.1625,23.8
32.16666667,23.8
32.17083333,23.8
32.175,23.8
32.17916667,23.6
32.18333333,23.4
32.1875,23.2
32.19166667,23
32.19583333,22.9
32.2,22.9
32.20416667,22.8
32.20833333,22.8
32.2125,22.9
32.21666667,22.9
32.22083333,22.8
32.225,22.8
32.22916667,22.8
32.23333333,22.8
32.2375,22.7
32.24166667,22.7
32.24583333,22.7
32.25,22.7
32.25416667,22.7
32.25833333,22.7
32.2625,22.6
32.26666667,22.6
32.27083333,22.6
32.275,22.6
32.27916667,22.7
32.28333333,22.7
32.2875,22.9
32.29166667,23
32.29583333,23.2
32.3,23.3
32.30416667,23.4
32.30833333,23.4
32.3125,23.3
32.31666667,23.2
32.32083333,23.2
32.325,23.1
32.32916667,23.1
32.33333333,23
32.3375,23
32.34166667,23.1
32.34583333,23.3
32.35,23.5
32.35416667,23.6
32.35833333,23.7
32.3625,23.7
32.36666667,23.7
32.37083333,23.6
32.375,23.4
32.37916667,23.3
32.38333333,23.2
32.3875,23.1
32.39166667,23.2
32.39583333,23.2
32.4,23.2
32.40416667,23.3
32.40833333,23.2
32.4125,23.2
32.41666667,23.2
32.42083333,23.2
32.425,23.2
32.42916667,23.1
32.43333333,23.1
32.4375,23.1
32.44166667,23.1
32.44583333,23.1
32.45,23.1
32.45416667,23
32.45833333,23
32.4625,23.1
32.46666667,23.4
32.47083333,23.7
32.475,23.8
32.47916667,23.8
32.48333333,23.9
32.4875,24
32.49166667,24
32.49583333,24.1
32.5,24
32.50416667,24
32.50833333,24
32.5125,24
32.51666667,24.1
32.52083333,24.1
32.525,24.1
32.52916667,24.1
32.53333333,24.1
32.5375,24.1
32.54166667,24.2
32.54583333,24.2
32.55,24.2
32.55416667,24.2
32.55833333,24.2
32.5625,24.1
32.56666667,24.2
32.57083333,24.1
32.575,24.2
32.57916667,24.2
32.58333333,24.2
32.5875,24.1
32.59166667,24.1
32.59583333,24.1
32.6,24.1
32.60416667,24.1
32.60833333,24.1
32.6125,24.1
32.61666667,24.1
32.62083333,24.1
32.625,24.1
32.62916667,24.1
32.63333333,24.1
32.6375,24
32.64166667,24
32.64583333,24
32.65,24
32.65416667,24
32.65833333,23.9
32.6625,23.9
32.66666667,23.9
32.67083333,23.9
32.675,23.6
32.67916667,23.5
32.68333333,23.5
32.6875,23.5
32.69166667,23.3
32.69583333,23.5
32.7,23.2
32.70416667,22.9
32.70833333,23.1
32.7125,23.3
32.71666667,23.5
32.72083333,23.4
32.725,23.2
32.72916667,23.2
32.73333333,23.2
32.7375,23.3
32.74166667,23.3
32.74583333,23.3
32.75,23.2
32.75416667,23
32.75833333,22.8
32.7625,22.4
32.76666667,22.5
32.77083333,22.8
32.775,22.8
32.77916667,22.6
32.78333333,22.6
32.7875,22.7
32.79166667,22.7
32.79583333,22.7
32.8,22.7
32.80416667,22.6
32.80833333,22.5
32.8125,22.4
32.81666667,22.2
32.82083333,22.2
32.825,22.2
32.82916667,22.2
32.83333333,22.1
32.8375,22.1
32.84166667,22
32.84583333,22
32.85,21.9
32.85416667,21.7
32.85833333,21.7
32.8625,21.6
32.86666667,21.6
32.87083333,21.7
32.875,21.8
32.87916667,21.8
32.88333333,21.7
32.8875,22
32.89166667,22
32.89583333,21.9
32.9,22
32.90416667,22.1
32.90833333,22.2
32.9125,22.5
32.91666667,22.4
32.92083333,22.5
32.925,22.5
32.92916667,22.7
32.93333333,22.5
32.9375,23.1
32.94166667,23.2
32.94583333,23.4
32.95,23.8
32.95416667,24
32.95833333,24.1
32.9625,24
32.96666667,23.9
32.97083333,23.8
32.975,23.7
32.97916667,23.8
32.98333333,23.9
32.9875,24
32.99166667,24.2
32.99583333,24.3
33,24.4
33.00416667,24.5
33.00833333,24.6
33.0125,24.6
33.01666667,24.6
33.02083333,24.7
33.025,24.7
33.02916667,24.8
33.03333333,24.8
33.0375,24.8
33.04166667,24.7
33.04583333,24.7
33.05,24.8
33.05416667,24.8
33.05833333,24.8
33.0625,24.8
33.06666667,24.8
33.07083333,24.8
33.075,24.8
33.07916667,24.9
33.08333333,24.9
33.0875,24.8
33.09166667,24.8
33.09583333,24.8
33.1,24.7
33.10416667,24.7
33.10833333,24.8
33.1125,24.8
33.11666667,24.8
33.12083333,24.8
33.125,24.9
33.12916667,24.9
33.13333333,24.8
33.1375,24.8
33.14166667,24.7
33.14583333,24.6
33.15,24.5
33.15416667,24.4
33.15833333,24.4
33.1625,24.4
33.16666667,24.4
33.17083333,24.5
33.175,24.6
33.17916667,24.6
33.18333333,24.5
33.1875,24.5
33.19166667,24.4
33.19583333,24.3
33.2,24.2
33.20416667,24.2
33.20833333,24.2
33.2125,24.2
33.21666667,24.2
33.22083333,24.2
33.225,24.3
33.22916667,24.2
33.23333333,24
33.2375,23.6
33.24166667,23.3
33.24583333,23.1
33.25,23
33.25416667,22.9
33.25833333,22.9
33.2625,22.8
33.26666667,22.7
33.27083333,22.7
33.275,22.6
33.27916667,22.6
33.28333333,22.6
33.2875,22.6
33.29166667,22.5
33.29583333,22.5
33.3,22.4
33.30416667,22.4
33.30833333,22.3
33.3125,22.4
33.31666667,22.4
33.32083333,22.4
33.325,22.3
33.32916667,22.3
33.33333333,22.3
33.3375,22.2
33.34166667,22.2
33.34583333,22.2
33.35,22.2
33.35416667,22.2
33.35833333,22.2
33.3625,22.2
33.36666667,22.3
33.37083333,22.3
33.375,22.3
33.37916667,22.4
33.38333333,22.4
33.3875,22.4
33.39166667,22.4
33.39583333,22.4
33.4,22.5
33.40416667,22.5
33.40833333,22.5
33.4125,22.5
33.41666667,22.6
33.42083333,22.6
33.425,22.6
33.42916667,22.7
33.43333333,22.7
33.4375,22.7
33.44166667,22.8
33.44583333,22.9
33.45,22.9
33.45416667,22.9
33.45833333,23
33.4625,23.2
33.46666667,23.3
33.47083333,23.5
33.475,23.5
33.47916667,23.6
33.48333333,23.6
33.4875,23.7
33.49166667,23.7
33.49583333,23.8
33.5,23.9
33.50416667,24
33.50833333,24
33.5125,24.1
33.51666667,24.1
33.52083333,24.2
33.525,24.2
33.52916667,24.1
33.53333333,24.2
33.5375,24.2
33.54166667,24.1
33.54583333,24.1
33.55,24.2
33.55416667,24.2
33.55833333,24.2
33.5625,24.2
33.56666667,24.2
33.57083333,24.1
33.575,24.1
33.57916667,24
33.58333333,23.9
33.5875,23.6
33.59166667,23.5
33.59583333,23.3
33.6,23.2
33.60416667,23.1
33.60833333,23.2
33.6125,23.3
33.61666667,23.2
33.62083333,23.1
33.625,23.1
33.62916667,22.9
33.63333333,22.9
33.6375,22.7
33.64166667,22.8
33.64583333,22.8
33.65,22.8
33.65416667,22.8
33.65833333,22.8
33.6625,22.9
33.66666667,22.9
33.67083333,23
33.675,23.1
33.67916667,23.1
33.68333333,23.1
33.6875,23.1
33.69166667,23.1
33.69583333,23.1
33.7,23.1
33.70416667,23.1
33.70833333,23.2
33.7125,23.2
33.71666667,23.2
33.72083333,23.2
33.725,23.2
33.72916667,23.3
33.73333333,23.3
33.7375,23.3
33.74166667,23.3
33.74583333,23.4
33.75,23.4
33.75416667,23.5
33.75833333,23.5
33.7625,23.5
33.76666667,23.5
33.77083333,23.5
33.775,23.5
33.77916667,23.5
33.78333333,23.4
33.7875,23.4
33.79166667,23.4
33.79583333,23.3
33.8,23.3
33.80416667,23.2
33.80833333,23.1
33.8125,23
33.81666667,22.9
33.82083333,22.9
33.825,22.8
33.82916667,22.8
33.83333333,22.8
33.8375,22.7
33.84166667,22.7
33.84583333,22.7
33.85,22.6
33.85416667,22.5
33.85833333,22.5
33.8625,22.4
33.86666667,22.3
33.87083333,22.4
33.875,22.5
33.87916667,22.3
33.88333333,22.4
33.8875,22.4
33.89166667,22.3
33.89583333,22.5
33.9,22.4
33.90416667,22.8
33.90833333,23
33.9125,23.1
33.91666667,23
33.92083333,22.6
33.925,22.5
33.92916667,22.4
33.93333333,22.1
33.9375,22.2
33.94166667,22.1
33.94583333,22
33.95,22.1
33.95416667,22.4
33.95833333,22.6
33.9625,22.5
33.96666667,22.3
33.97083333,22.1
33.975,22.2
33.97916667,22.2
33.98333333,22.2
33.9875,22.6
33.99166667,22.9
33.99583333,23.1
34,23.3
34.00416667,23.5
34.00833333,23.7
34.0125,23.8
34.01666667,23.8
34.02083333,23.9
34.025,24.1
34.02916667,24.2
34.03333333,24.2
34.0375,24.3
34.04166667,24.3
34.04583333,24.4
34.05,24.4
34.05416667,24.4
34.05833333,24.4
34.0625,24.3
34.06666667,24.4
34.07083333,24.4
34.075,24.4
34.07916667,24.4
34.08333333,24.4
34.0875,24.4
34.09166667,24.4
34.09583333,24.3
34.1,24.3
34.10416667,24.3
34.10833333,24.3
34.1125,24.3
34.11666667,24.3
34.12083333,24.3
34.125,24.3
34.12916667,24.3
34.13333333,24.4
34.1375,24.4
34.14166667,24.4
34.14583333,24.4
34.15,24.3
34.15416667,24.3
34.15833333,24.3
34.1625,24.3
34.16666667,24.3
34.17083333,24.3
34.175,24.3
34.17916667,24.3
34.18333333,24.3
34.1875,24.4
34.19166667,24.4
34.19583333,24.4
34.2,24.4
34.20416667,24.4
34.20833333,24.4
34.2125,24.4
34.21666667,24.4
34.22083333,24.4
34.225,24.4
34.22916667,24.5
34.23333333,24.5
34.2375,24.5
34.24166667,24.5
34.24583333,24.5
34.25,24.5
34.25416667,24.5
34.25833333,24.5
34.2625,24.5
34.26666667,24.4
34.27083333,24.4
34.275,24.4
34.27916667,24.4
34.28333333,24.4
34.2875,24.4
34.29166667,24.4
34.29583333,24.4
34.3,24.4
34.30416667,24.4
34.30833333,24.4
34.3125,24.4
34.31666667,24.4
34.32083333,24.4
34.325,24.3
34.32916667,24.2
34.33333333,24.1
34.3375,24
34.34166667,24
34.34583333,23.9
34.35,23.7
34.35416667,23.5
34.35833333,23.5
34.3625,23.6
34.36666667,23.7
34.37083333,23.7
34.375,23.6
34.37916667,23.6
34.38333333,23.4
34.3875,23.2
34.39166667,23.1
34.39583333,23.2
34.4,23.4
34.40416667,23.5
34.40833333,23.6
34.4125,23.4
34.41666667,23.1
34.42083333,22.8
34.425,22.6
34.42916667,22.5
34.43333333,22.4
34.4375,22.3
34.44166667,22.3
34.44583333,22.3
34.45,22.3
34.45416667,22.3
34.45833333,22.3
34.4625,22.4
34.46666667,22.5
34.47083333,22.5
34.475,22.6
34.47916667,22.6
34.48333333,22.6
34.4875,22.7
34.49166667,22.8
34.49583333,22.8
34.5,22.7
34.50416667,22.7
34.50833333,23
34.5125,23
34.51666667,22.9
34.52083333,22.7
34.525,22.7
34.52916667,22.8
34.53333333,22.8
34.5375,22.8
34.54166667,22.9
34.54583333,22.9
34.55,23
34.55416667,23
34.55833333,23.1
34.5625,23.2
34.56666667,23.3
34.57083333,23.3
34.575,23.3
34.57916667,23.3
34.58333333,23.3
34.5875,23.3
34.59166667,23.4
34.59583333,23.4
34.6,23.4
34.60416667,23.4
34.60833333,23.4
34.6125,23.4
34.61666667,23.5
34.62083333,23.5
34.625,23.5
34.62916667,23.3
34.63333333,22.7
34.6375,22.8
34.64166667,22.9
34.64583333,22.7
34.65,22.4
34.65416667,22.4
34.65833333,22.7
34.6625,22.7
34.66666667,22.7
34.67083333,22.7
34.675,22.9
34.67916667,23
34.68333333,23.1
34.6875,22.8
34.69166667,22.9
34.69583333,23
34.7,23.2
34.70416667,23.4
34.70833333,23.2
34.7125,23.3
34.71666667,23.1
34.72083333,23.2
34.725,23.3
34.72916667,23.3
34.73333333,23.3
34.7375,23.3
34.74166667,23.1
34.74583333,23
34.75,23.2
34.75416667,23.2
34.75833333,23.4
34.7625,23.4
34.76666667,23.3
34.77083333,23.1
34.775,23.1
34.77916667,23
34.78333333,22.9
34.7875,22.9
34.79166667,23
34.79583333,23.1
34.8,23.3
34.80416667,23.3
34.80833333,23.3
34.8125,23.2
34.81666667,23.2
34.82083333,23.1
34.825,23.2
34.82916667,23.2
34.83333333,23.3
34.8375,23.2
34.84166667,23.1
34.84583333,23
34.85,22.8
34.85416667,22.5
34.85833333,22.4
34.8625,22.3
34.86666667,22.3
34.87083333,22.5
34.875,22.5
34.87916667,22.7
34.88333333,22.7
34.8875,22.8
34.89166667,23.2
34.89583333,23
34.9,23
34.90416667,23.1
34.90833333,23.2
34.9125,23.4
34.91666667,23.5
34.92083333,23.3
34.925,23.3
34.92916667,23.5
34.93333333,23.5
34.9375,23.3
34.94166667,23.5
34.94583333,23.4
34.95,23.4
34.95416667,23.4
34.95833333,23.5
34.9625,23.5
34.96666667,23.5
34.97083333,23.7
34.975,23.5
34.97916667,23.8
34.98333333,23.8
34.9875,24
34.99166667,23.9
34.99583333,24
35,24
35.00416667,24.1
35.00833333,24.1
35.0125,24.1
35.01666667,24
35.02083333,23.8
35.025,23.8
35.02916667,23.8
35.03333333,23.9
35.0375,23.8
35.04166667,23.5
35.04583333,23.2
35.05,23.1
35.05416667,23.1
35.05833333,23
35.0625,23
35.06666667,23.1
35.07083333,22.7
35.075,22.4
35.07916667,22.1
35.08333333,21.8
35.0875,21.7
35.09166667,21.5
35.09583333,21.5
35.1,21.4
35.10416667,21.5
35.10833333,21.6
35.1125,21.7
35.11666667,21.9
35.12083333,22
35.125,22.1
35.12916667,22.2
35.13333333,22.3
35.1375,22.4
35.14166667,22.6
35.14583333,22.8
35.15,23
35.15416667,23.2
35.15833333,23.2
35.1625,23.3
35.16666667,23.3
35.17083333,23.3
35.175,23.2
35.17916667,23.1
35.18333333,23
35.1875,22.9
35.19166667,22.8
35.19583333,22.7
35.2,22.6
35.20416667,22.5
35.20833333,22.5
35.2125,22.5
35.21666667,22.6
35.22083333,22.6
35.225,22.6
35.22916667,22.6
35.23333333,22.7
35.2375,22.7
35.24166667,22.8
35.24583333,23
35.25,23.2
35.25416667,23.3
35.25833333,23.4
35.2625,23.5
35.26666667,23.7
35.27083333,23.7
35.275,23.8
35.27916667,23.8
35.28333333,23.8
35.2875,23.8
35.29166667,23.7
35.29583333,23.6
35.3,23.6
35.30416667,23.6
35.30833333,23.6
35.3125,23.6
35.31666667,23.5
35.32083333,23.5
35.325,23.5
35.32916667,23.4
35.33333333,23.4
35.3375,23.4
35.34166667,23.3
35.34583333,23.4
35.35,23.4
35.35416667,23.4
35.35833333,23.4
35.3625,23.4
35.36666667,23.4
35.37083333,23.4
35.375,23.4
35.37916667,23.4
35.38333333,23.5
