$,
41.88647,0
41.89688,0
41.90729,0
41.9177,0
41.92811,0
41.93852,0
41.94893,0
41.95934,0
41.96975,0
41.98016,0
41.99057,0
42.00098,0
42.01139,0
42.0218,0
42.03221,0
42.04262,0
42.05303,0
42.06344,0
42.07385,0
42.08426,0
42.09467,0
42.10508,0
42.11549,0
42.1259,0
42.13631,0
42.14672,0
42.15713,0
42.16754,0
42.17795,0
42.18836,0
42.19877,0
42.20918,0
42.21959,0
42.23,0
42.24041,0
42.25082,0
42.26123,0
42.27164,0
42.28205,0
42.29246,0
42.30287,0
42.31328,0
42.32369,0
42.3341,0
42.34451,0
42.35492,0
42.36533,0
42.37574,0
42.38615,0
42.39656,0
42.40697,0
42.41738,0
42.42779,0
42.4382,0
42.44861,0
42.45902,0
42.46943,0
42.47984,0
42.49025,0
42.50066,0
42.51107,0
42.52148,0
42.53189,0
42.5423,0
42.55271,0
42.56312,0
42.57353,0
42.58394,0
42.59435,0
42.60476,0
42.61517,0
42.62558,0
42.63599,0
42.6464,0
42.65681,0
42.66722,0
42.67763,0
42.68804,0
42.69845,0
42.70886,0
42.71927,0
42.72968,0
42.74009,0
42.7505,0
42.76091,0
42.77132,0
42.78173,0
42.79214,0
42.80255,0
42.81296,0
42.82337,0
42.83378,0
42.84419,0
42.8546,0
42.86501,0
42.87542,0
42.88583,0
42.89624,0
42.90665,0
42.91706,0
42.92747,0
42.93788,0
42.94829,0
42.9587,0
42.96911,0
42.97952,0
42.98993,0
43.00034,0
43.01075,0
43.02116,0
43.03157,0
43.04198,0
43.05239,0
43.0628,0
43.07321,0
43.08362,0
43.09403,0
43.10444,0
43.11485,0
43.12526,0
43.13567,0
43.14608,0
43.15649,0
43.1669,0
43.17731,0
43.18772,0
43.19813,0
43.20854,0
43.21895,0
43.22936,0
43.23977,0
43.25018,0
43.26059,0
43.271,0
43.28141,0
43.29182,0
43.30223,0
43.31264,0
43.32305,0
43.33346,0
43.34387,0
43.35428,0
43.36469,0
43.3751,0
43.38551,0
43.39592,0
43.40633,0
43.41674,0
43.42715,0
43.43756,0
43.44797,0
43.45838,0
43.46879,0
43.4792,0
43.48961,0
43.50002,0
43.51043,0
43.52084,0
43.53125,0
43.54166,0
43.55207,0
43.56248,0
43.57289,0
43.5833,0
43.59371,0
43.60412,0
43.61453,0
43.62494,0
43.63535,0
43.64576,0
43.65617,0
43.66658,0
43.67699,0
43.6874,0
43.69781,0
43.70822,0
43.71863,0
43.72904,0
43.73945,0
43.74986,0
43.76027,0
43.77068,0
43.78109,0
43.7915,0
43.80191,0
43.81232,0
43.82273,0
43.83314,0
43.84355,0
43.85396,0
43.86437,0
43.87478,0
43.88519,0
43.8956,0
43.90601,0
43.91642,0
43.92683,0
43.93724,0
43.94765,0
43.95806,0
43.96847,0
43.97888,0
43.98929,0
43.9997,0
44.01011,0
44.02052,0
44.03093,0
44.04134,0
44.05175,0
44.06216,0
44.07257,0
44.08298,0
44.09339,0
44.1038,0
44.11421,0
44.12462,0
44.13503,0
44.14544,0
44.15585,0
44.16626,0
44.17667,0
44.18708,0
44.19749,0
44.2079,0
44.21831,0
44.22872,0
44.23913,0
44.24954,0
44.25995,0
44.27036,0
44.28077,0
44.29118,0
44.30159,0
44.312,0
44.32241,0
44.33282,0
44.34323,0
44.35364,0
44.36405,0
44.37446,0
44.38487,0
44.39528,0
44.40569,0
44.4161,0
44.42651,0
44.43692,0
44.44733,0
44.45774,0
44.46815,0
44.47856,0
44.48897,0
44.49938,0
44.50979,0
44.5202,0
44.53061,0
44.54102,0
44.55143,0
44.56184,0
44.57225,0
44.58266,0
44.59307,0
44.60348,0
44.61389,0
44.6243,0
44.63471,0
44.64512,0
44.65553,0
44.66594,0
44.67635,0
44.68676,0
44.69717,0
44.70758,0
44.71799,0
44.7284,0
44.73881,0
44.74922,0
44.75963,0
44.77004,0
44.78045,0
44.79086,0
44.80127,0
44.81168,0
44.82209,0
44.8325,0
44.84291,0
44.85332,0
44.86373,0
44.87414,0
44.88455,0
44.89496,0
44.90537,0
44.91578,0
44.92619,0
44.9366,0
44.94701,0
44.95742,0
44.96783,0
44.97824,0
44.98865,0
44.99906,0
45.00947,0
45.01988,0
45.03029,0
45.0407,0
45.05111,0
45.06152,0
45.07193,0
45.08234,0
45.09275,0
45.10316,0
45.11357,0
45.12398,0
45.13439,0
45.1448,0
45.15521,0
45.16562,0
45.17603,0
45.18644,0
45.19685,0
45.20726,0
45.21767,0
45.22808,0
45.23849,0
45.2489,0
45.25931,0
45.26972,0
45.28013,0
45.29054,0
45.30095,0
45.31136,0
45.32177,0
45.33218,0
45.34259,0
45.353,0
45.36341,0
45.37382,0
45.38423,0
45.39464,0
45.40505,0
45.41546,0
45.42587,0
45.43628,0
45.44669,0
45.4571,0
45.46751,0
45.47792,0
45.48833,0
45.49874,0
45.50915,0
45.51956,0
45.52997,0
45.54038,0
45.55079,0
45.5612,0
45.57161,0
45.58202,0
45.59243,0
45.60284,0
45.61325,0
45.62366,0
45.63407,0
45.64448,0
45.65489,0
45.6653,0
45.67571,0
45.68612,0
45.69653,0
45.70694,0
45.71735,0
45.72776,0
45.73817,0
45.74858,0
45.75899,0
45.7694,0
45.77981,0
45.79022,0
45.80063,0
45.81104,0
45.82145,0
45.83186,0
45.84227,0
45.85268,0
45.86309,0
45.8735,0
45.88391,0
45.89432,0
45.90473,0
45.91514,0
45.92555,0
45.93596,0
45.94637,0
45.95678,0
45.96719,0
45.9776,0
45.98801,0
45.99842,0
46.00883,0
46.01924,0
46.02965,0
46.04006,0
46.05047,0
46.06088,0
46.07129,0
46.0817,0
46.09211,0
46.10252,0
46.11293,0
46.12334,0
46.13375,0
46.14416,0
46.15457,0
46.16498,0
46.17539,0
46.1858,0
46.19621,0
46.20662,0
46.21703,0
46.22744,0
46.23785,0
46.24826,0
46.25867,0
46.26908,0
46.27949,0
46.2899,0
46.30031,0
46.31072,0
46.32113,0
46.33154,0
46.34195,0
46.35236,0
46.36277,0
46.37318,0
46.38359,0
46.394,0
46.40441,0
46.41482,0
46.42523,0
46.43564,0
46.44605,0
46.45646,0
46.46687,0
46.47728,0
46.48769,0
46.4981,0
46.50851,0
46.51892,0
46.52933,0
46.53974,0
46.55015,0
46.56056,0
46.57097,0
46.58138,0
46.59179,0
46.6022,0
46.61261,0
46.62302,0
46.63343,0
46.64384,0
46.65425,0
46.66466,0
46.67507,0
46.68548,0
46.69589,0
46.7063,0
46.71671,0
46.72712,0
46.73753,0
46.74794,0
46.75835,0
46.76876,0
46.77917,0
46.78958,0
46.79999,0
46.8104,0
46.82081,0
46.83122,0
46.84163,0
46.85204,0
46.86245,0
46.87286,0
46.88327,0
46.89368,0
46.90409,0
46.9145,0
46.92491,0
46.93532,0
46.94573,0
46.95614,0
46.96655,0
46.97696,0
46.98737,0
46.99778,0
47.00819,0
47.0186,0
47.02901,0
47.03942,0
47.04983,0
47.06024,0
47.07065,0
47.08106,0
47.09147,0
47.10188,0
47.11229,0
47.1227,0
47.13311,0
47.14352,0
47.15393,0
47.16434,0
47.17475,0
47.18516,0
47.19557,0
47.20598,0
47.21639,0
47.2268,0
47.23721,0
47.24762,0
47.25803,0
47.26844,0
47.27885,0
47.28926,0
47.29967,0
47.31008,0
47.32049,0
47.3309,0
47.34131,0
47.35172,0
47.36213,0
47.37254,0
47.38295,0
47.39336,0
47.40377,0
47.41418,0
47.42459,0
47.435,0
47.44541,0
47.45582,0
47.46623,0
47.47664,0
47.48705,0
47.49746,0
47.50787,0
47.51828,0
47.52869,0
47.5391,0
47.54951,0
47.55992,0
47.57033,0
47.58074,0
47.59115,0
47.60156,0
47.61197,0
47.62238,0
47.63279,0
47.6432,0
47.65361,0
47.66402,0
47.67443,0
47.68484,0
47.69525,0
47.70566,0
47.71607,0
47.72648,0
47.73689,0
47.7473,0
47.75771,0
47.76812,0
47.77853,0
47.78894,0
47.79935,0
47.80976,0
47.82017,0
47.83058,0
47.84099,0
47.8514,0
47.86181,0
47.87222,0
47.88263,0
47.89304,0
47.90345,0
47.91386,0
47.92427,0
47.93468,0
47.94509,0
47.9555,0
47.96591,0
47.97632,0
47.98673,0
47.99714,0
48.00755,0
48.01796,0
48.02837,0
48.03878,0
48.04919,0
48.0596,0
48.07001,0
48.08042,0
48.09083,0
48.10124,0
48.11165,0
48.12206,0
48.13247,0
48.14288,0
48.15329,0
48.1637,0
48.17411,0
48.18452,0
48.19493,0
48.20534,0
48.21575,0
48.22616,0
48.23657,0
48.24698,0
48.25739,0
48.2678,0
48.27821,0
48.28862,0
48.29903,0
48.30944,0
48.31985,0
48.33026,0
48.34067,0
48.35108,0
48.36149,0
48.3719,0
48.38231,0
48.39272,0
48.40313,0
48.41354,0
48.42395,0
48.43436,0
48.44477,0
48.45518,0
48.46559,0
48.476,0
48.48641,0
48.49682,0
48.50723,0
48.51764,0
48.52805,0
48.53846,0
48.54887,0
48.55928,0
48.56969,0
48.5801,0
48.59051,0
48.60092,0
48.61133,0
48.62174,0
48.63215,0
48.64256,0
48.65297,0
48.66338,0
48.67379,0
48.6842,0
48.69461,0
48.70502,0
48.71543,0
48.72584,0
48.73625,0
48.74666,0
48.75707,0
48.76748,0
48.77789,0
48.7883,0
48.79871,0
48.80912,0
48.81953,0
48.82994,0
48.84035,0
48.85076,0
48.86117,0
48.87158,0
48.88199,0
48.8924,0
48.90281,0
48.91322,0
48.92363,0
48.93404,0
48.94445,0
48.95486,0
48.96527,0
48.97568,0
48.98609,0
48.9965,0
49.00691,0
49.01732,0
49.02773,0
49.03814,0
49.04855,0
49.05896,0
49.06937,0
49.07978,0
49.09019,0
49.1006,0
49.11101,0
49.12142,0
49.13183,0
49.14224,0
49.15265,0
49.16306,0
49.17347,0
49.18388,0
49.19429,0
49.2047,0
49.21511,0
49.22552,0
49.23593,0
49.24634,0
49.25675,0
49.26716,0
49.27757,0
49.28798,0
49.29839,0
49.3088,0
49.31921,0
49.32962,0
49.34003,0
49.35044,0
49.36085,0
49.37126,0
49.38167,0
49.39208,0
49.40249,0
49.4129,0
49.42331,0
49.43372,0
49.44413,0
49.45454,0
49.46495,0
49.47536,0
49.48577,0
49.49618,0
49.50659,0
49.517,0
49.52741,0
49.53782,0
49.54823,0
49.55864,0
49.56905,0
49.57946,0
49.58987,0
49.60028,0
49.61069,0
49.6211,0
49.63151,0
49.64192,0
49.65233,0
49.66274,0
49.67315,0
49.68356,0
49.69397,0
49.70438,0
49.71479,0
49.7252,0
49.73561,0
49.74602,0
49.75643,0
49.76684,0
49.77725,0
49.78766,0
49.79807,0
49.80848,0
49.81889,0
49.8293,0
49.83971,0
49.85012,0
49.86053,0
49.87094,0
49.88135,0
49.89176,0
49.90217,0
49.91258,0
49.92299,0
49.9334,0
49.94381,0
49.95422,0
49.96463,0
49.97504,0
49.98545,0
49.99586,0
50.00627,0
50.01668,0
50.02709,0
50.0375,0
50.04791,0
50.05832,0
50.06873,0
50.07914,0
50.08955,0
50.09996,0
50.11037,0
50.12078,0
50.13119,0
50.1416,0
50.15201,0
50.16242,0
50.17283,0
50.18324,0
50.19365,0
50.20406,0
50.21447,0
50.22488,0
50.23529,0
50.2457,0
50.25611,0
50.26652,0
50.27693,0
50.28734,0
50.29775,0
50.30816,0
50.31857,0
50.32898,0
50.33939,0
50.3498,0
50.36021,0
50.37062,0
50.38103,0
50.39144,0
50.40185,0
50.41226,0
50.42267,0
50.43308,0
50.44349,0
50.4539,0
50.46431,0
50.47472,0
50.48513,0
50.49554,0
50.50595,0
50.51636,0
50.52677,0
50.53718,0
50.54759,0
50.558,0
50.56841,0
50.57882,0
50.58923,0
50.59964,0
50.61005,0
50.62046,0
50.63087,0
50.64128,0
50.65169,0
50.6621,0
50.67251,0
50.68292,0
50.69333,0
50.70374,0
50.71415,0
50.72456,0
50.73497,0
50.74538,0
50.75579,0
50.7662,0
50.77661,0
50.78702,0
50.79743,0
50.80784,0
50.81825,0
50.82866,0
50.83907,0
50.84948,0
50.85989,0
50.8703,0
50.88071,0
50.89112,0
50.90153,0
50.91194,0
50.92235,0
50.93276,0
50.94317,0
50.95358,0
50.96399,0
50.9744,0
50.98481,0
50.99522,0
51.00563,0
51.01604,0
51.02645,0
51.03686,0
51.04727,0
51.05768,0
51.06809,0
51.0785,0
51.08891,0
51.09932,0
51.10973,0
51.12014,0
51.13055,0
51.14096,0
51.15137,0
51.16178,0
51.17219,0
51.1826,0
51.19301,0
51.20342,0
51.21383,0
51.22424,0
51.23465,0
51.24506,0
51.25547,0
51.26588,0
51.27629,0
51.2867,0
51.29711,0
51.30752,0
51.31793,0
51.32834,0
51.33875,0
51.34916,0
51.35957,0
51.36998,0
51.38039,0
51.3908,0
51.40121,0
51.41162,0
51.42203,0
51.43244,0
51.44285,0
51.45326,0
51.46367,0
51.47408,0
51.48449,0
51.4949,0
51.50531,0
51.51572,0
51.52613,0
51.53654,0
51.54695,0
51.55736,0
51.56777,0
51.57818,0
51.58859,0
51.599,0
51.60941,0
51.61982,0
51.63023,0
51.64064,0
51.65105,0
51.66146,0
51.67187,0
51.68228,0
51.69269,0
51.7031,0
51.71351,0
51.72392,0
51.73433,0
51.74474,0
51.75515,0
51.76556,0
51.77597,0
51.78638,0
51.79679,0
51.8072,0
51.81761,0
51.82802,0
51.83843,0
51.84884,0
51.85925,0
51.86966,0
51.88007,0
51.89048,0
51.90089,0
51.9113,0
51.92171,0
51.93212,0
51.94253,0
51.95294,0
51.96335,0
51.97376,0
51.98417,0
51.99458,0
52.00499,0
52.0154,0
52.02581,0
52.03622,0
52.04663,0
52.05704,0
52.06745,0
52.07786,0
52.08827,0
52.09868,0
52.10909,0
52.1195,0
52.12991,0
52.14032,0
52.15073,0
52.16114,0
52.17155,0
52.18196,0
52.19237,0
52.20278,0
52.21319,0
52.2236,0
52.23401,0
52.24442,0
52.25483,0
52.26524,0
52.27565,0
52.28606,0
52.29647,0
52.30688,0
52.31729,0
52.3277,0
52.33811,0
52.34852,0
52.35893,0
52.36934,0
52.37975,0
52.39016,0
52.40057,0
52.41098,0
52.42139,0
52.4318,0
52.44221,0
52.45262,0
52.46303,0
52.47344,0
52.48385,0
52.49426,0
52.50467,0
52.51508,0
52.52549,0
52.5359,0
52.54631,0
52.55672,0
52.56713,0
52.57754,0
52.58795,0
52.59836,0
52.60877,0
52.61918,0
52.62959,0
52.64,0
52.65041,0
52.66082,0
52.67123,0
52.68164,0
52.69205,0
52.70246,0
52.71287,0
52.72328,0
52.73369,0
52.7441,0
52.75451,0
52.76492,0
52.77533,0
52.78574,0
52.79615,0
52.80656,0
52.81697,0
52.82738,0
52.83779,0
52.8482,0
52.85861,0
52.86902,0
52.87943,0
52.88984,0
52.90025,0
52.91066,0
52.92107,0
52.93148,0
52.94189,0
52.9523,0
52.96271,0
52.97312,0
52.98353,0
52.99394,0
53.00435,0
53.01476,0
53.02517,0
53.03558,0
53.04599,0
53.0564,0
53.06681,0
53.07722,0
53.08763,0
53.09804,0
53.10845,0
53.11886,0
53.12927,0
53.13968,0
53.15009,0
53.1605,0
53.17091,0
53.18132,0
53.19173,0
53.20214,0
53.21255,0
53.22296,0
53.23337,0
53.24378,0
53.25419,0
53.2646,0
53.27501,0
53.28542,0
53.29583,0
53.30624,0
53.31665,0
53.32706,0
53.33747,0
53.34788,0
53.35829,0
53.3687,0
53.37911,0
53.38952,0
53.39993,0
53.41034,0
53.42075,0
53.43116,0
53.44157,0
53.45198,0
53.46239,0
53.4728,0
53.48321,0
53.49362,0
53.50403,0
53.51444,0
53.52485,0
53.53526,0
53.54567,0
53.55608,0
53.56649,0
53.5769,0
53.58731,0
53.59772,0
53.60813,0
53.61854,0
53.62895,0
53.63936,0
53.64977,0
53.66018,0
53.67059,0
53.681,0
53.69141,0
53.70182,0
53.71223,0
53.72264,0
53.73305,0
53.74346,0
53.75387,0
53.76428,0
53.77469,0
53.7851,0
53.79551,0
53.80592,0
53.81633,0
53.82674,0
53.83715,0
53.84756,0
53.85797,0
53.86838,0
53.87879,0
53.8892,0
53.89961,0
53.91002,0
53.92043,0
53.93084,0
53.94125,0
53.95166,0
53.96207,0
53.97248,0
53.98289,0
53.9933,0
54.00371,0
54.01412,0
54.02453,0
54.03494,0
54.04535,0
54.05576,0
54.06617,0
54.07658,0
54.08699,0
54.0974,0
54.10781,0
54.11822,0
54.12863,0
54.13904,0
54.14945,0
54.15986,0
54.17027,0
54.18068,0
54.19109,0
54.2015,0
54.21191,0
54.22232,0
54.23273,0
54.24314,0
54.25355,0
54.26396,0
54.27437,0
54.28478,0
54.29519,0
54.3056,0
54.31601,0
54.32642,0
54.33683,0
54.34724,0
54.35765,0
54.36806,0
54.37847,0
54.38888,0
54.39929,0
54.4097,0
54.42011,0
54.43052,0
54.44093,0
54.45134,0
54.46175,0
54.47216,0
54.48257,0
54.49298,0
54.50339,0
54.5138,0
54.52421,0
54.53462,0
54.54503,0
54.55544,0
54.56585,0
54.57626,0
54.58667,0
54.59708,0
54.60749,0
54.6179,0
54.62831,0
54.63872,0
54.64913,0
54.65954,0
54.66995,0
54.68036,0
54.69077,0
54.70118,0
54.71159,0
54.722,0
54.73241,0
54.74282,0
54.75323,0
54.76364,0
54.77405,0
54.78446,0
54.79487,0
54.80528,0
54.81569,0
54.8261,0
54.83651,0
54.84692,0
54.85733,0
54.86774,0
54.87815,0
54.88856,0
54.89897,0
54.90938,0
54.91979,0
54.9302,0
54.94061,0
54.95102,0
54.96143,0
54.97184,0
54.98225,0
54.99266,0
55.00307,0
55.01348,0
55.02389,0
55.0343,0
55.04471,0
55.05512,0
55.06553,0
55.07594,0
55.08635,0
55.09676,0
55.10717,0
55.11758,0
55.12799,0
55.1384,0
55.14881,0
55.15922,0
55.16963,0
55.18004,0
55.19045,0
55.20086,0
55.21127,0
55.22168,0
55.23209,0
55.2425,0
55.25291,0
55.26332,0
55.27373,0
55.28414,0
55.29455,0
55.30496,0
55.31537,0
55.32578,0
55.33619,0
55.3466,0
55.35701,0
55.36742,0
55.37783,0
55.38824,0
55.39865,0
55.40906,0
55.41947,0
55.42988,0
55.44029,0
55.4507,0
55.46111,0
55.47152,0
55.48193,0
55.49234,0
55.50275,0
55.51316,0
55.52357,0
55.53398,0
55.54439,0
55.5548,0
55.56521,0
55.57562,0
55.58603,0
55.59644,0
55.60685,0
55.61726,0
55.62767,0
55.63808,0
55.64849,0
55.6589,0
55.66931,0
55.67972,0
55.69013,0
55.70054,0
55.71095,0
55.72136,0
55.73177,0
55.74218,0
55.75259,0
55.763,0
55.77341,0
55.78382,0
55.79423,0
55.80464,0
55.81505,0
55.82546,0
55.83587,0
55.84628,0
55.85669,0
55.8671,0
55.87751,0
55.88792,0
55.89833,0
55.90874,0
55.91915,0
55.92956,0
55.93997,0
55.95038,0
55.96079,0
55.9712,0
55.98161,0
55.99202,0
56.00243,0
56.01284,0
56.02325,0
56.03366,0
56.04407,0
56.05448,0
56.06489,0
56.0753,0
56.08571,0
56.09612,0
56.10653,0
56.11694,0
56.12735,0
56.13776,0
56.14817,0
56.15858,0
56.16899,0
56.1794,0
56.18981,0
56.20022,0
56.21063,0
56.22104,0
56.23145,0
56.24186,0
56.25227,0
56.26268,0
56.27309,0
56.2835,0
56.29391,0
56.30432,0
56.31473,0
56.32514,0
56.33555,0
56.34596,0
56.35637,0
56.36678,0
56.37719,0
56.3876,0
56.39801,0
56.40842,0
56.41883,0
56.42924,0
56.43965,0
56.45006,0
56.46047,0
56.47088,0
56.48129,0
56.4917,0
56.50211,0
56.51252,0
56.52293,0
56.53334,0
56.54375,0
56.55416,0
56.56457,0
56.57498,0
56.58539,0
56.5958,0
56.60621,0
56.61662,0
56.62703,0
56.63744,0
56.64785,0
56.65826,0
56.66867,0
56.67908,0
56.68949,0
56.6999,0
56.71031,0
56.72072,0
56.73113,0
56.74154,0
56.75195,0
56.76236,0
56.77277,0
56.78318,0
56.79359,0
56.804,0
56.81441,0
56.82482,0
56.83523,0
56.84564,0
56.85605,0
56.86646,0
56.87687,0
56.88728,0
56.89769,0
56.9081,0
56.91851,0
56.92892,0
56.93933,0
56.94974,0
56.96015,0
56.97056,0
56.98097,0
56.99138,0
57.00179,0
57.0122,0
57.02261,0
57.03302,0
57.04343,0
57.05384,0
57.06425,0
57.07466,0
57.08507,0
57.09548,0
57.10589,0
57.1163,0
57.12671,0
57.13712,0
57.14753,0
57.15794,0
57.16835,0
57.17876,0
57.18917,0
57.19958,0
57.20999,0
57.2204,0
57.23081,0
57.24122,0
57.25163,0
57.26204,0
57.27245,0
57.28286,0
57.29327,0
57.30368,0
57.31409,0
57.3245,0
57.33491,0
57.34532,0
57.35573,0
57.36614,0
57.37655,0
57.38696,0
57.39737,0
57.40778,0
57.41819,0
57.4286,0
57.43901,0
57.44942,0
57.45983,0
57.47024,0
57.48065,0
57.49106,0
57.50147,0
57.51188,0
57.52229,0
57.5327,0
57.54311,0
57.55352,0
57.56393,0
57.57434,0
57.58475,0
57.59516,0
57.60557,0
57.61598,0
57.62639,0
57.6368,0
57.64721,0
57.65762,0
57.66803,0
57.67844,0
57.68885,0
57.69926,0
57.70967,0
57.72008,0
57.73049,0
57.7409,0
57.75131,0
57.76172,0
57.77213,0
57.78254,0
57.79295,0
57.80336,0
57.81377,0
57.82418,0
57.83459,0
57.845,0
57.85541,0
57.86582,0
57.87623,0
57.88664,0
57.89705,0
57.90746,0
57.91787,0
57.92828,0
57.93869,0
57.9491,0
57.95951,0
57.96992,0
57.98033,0
57.99074,0
58.00115,0
58.01156,0
58.02197,0
58.03238,0
58.04279,0
58.0532,0
58.06361,0
58.07402,0
58.08443,0
58.09484,0
58.10525,0
58.11566,0
58.12607,0
58.13648,0
58.14689,0
58.1573,0
58.16771,0
58.17812,0
58.18853,0
58.19894,0
58.20935,0
58.21976,0
58.23017,0
58.24058,0
58.25099,0
58.2614,0
58.27181,0
58.28222,0
58.29263,0
58.30304,0
58.31345,0
58.32386,0
58.33427,0
58.34468,0
58.35509,0
58.3655,0
58.37591,0
58.38632,0
58.39673,0
58.40714,0
58.41755,0
58.42796,0
58.43837,0
58.44878,0
58.45919,0
58.4696,0
58.48001,0
58.49042,0
58.50083,0
58.51124,0
58.52165,0
58.53206,0
58.54247,0
58.55288,0
58.56329,0
58.5737,0
58.58411,0
58.59452,0
58.60493,0
58.61534,0
58.62575,0
58.63616,0
58.64657,0
58.65698,0
58.66739,0
58.6778,0
58.68821,0
58.69862,0
58.70903,0
58.71944,0
58.72985,0
58.74026,0
58.75067,0
58.76108,0
58.77149,0
58.7819,0
58.79231,0
58.80272,0
58.81313,0
58.82354,0
58.83395,0
58.84436,0
58.85477,0
58.86518,0
58.87559,0
58.886,0
58.89641,0
